spec;n;d_max;dam_max;k1;k2;k3;k4;k5;k6;k7;b;p;em;ef;edif
reg lnd c.dam#c.masfem dam masfem c.year##c.dam if d<416 & dam<62030, robust;90;416;62030;3;3;2;1;1;1;2;-1.3111545e-06;.77216595;1.9700356;2.054492;.61428005
reg lnd c.dam#c.masfem dam masfem c.post79##c.dam if d<416 & dam<62030, robust;90;416;62030;3;3;2;1;1;1;3;-2.9873997e-06;.51793301;1.9698682;2.0250208;.41401049
reg lnd c.dam#c.masfem dam masfem c.zmin#c.masfem zmin   if d<416 & dam<62030, r;90;416;62030;3;3;2;1;1;2;1;4.2308484e-06;.58971792;1.9392366;2.0290399;.387137
reg lnd c.dam#c.masfem dam masfem c.zmin#c.masfem zmin c.year##c.dam if d<416 & ;90;416;62030;3;3;2;1;1;2;2;1.6456273e-06;.82692486;1.967353;2.0459263;.61998278
reg lnd c.dam#c.masfem dam masfem c.zmin#c.masfem zmin c.post79##c.dam if d<416 ;90;416;62030;3;3;2;1;1;2;3;6.4982856e-07;.932868;1.9686912;2.0208194;.41598195
reg lnd c.dam#c.masfem dam masfem c.zwin#c.masfem zwin   if d<416 & dam<62030, r;90;416;62030;3;3;2;1;1;3;1;-2.5768954e-06;.68307245;1.935946;2.0189805;.4641349
reg lnd c.dam#c.masfem dam masfem c.zwin#c.masfem zwin c.year##c.dam if d<416 & ;90;416;62030;3;3;2;1;1;3;2;-3.7877953e-06;.55988359;1.9473661;2.045661;.75986075
reg lnd c.dam#c.masfem dam masfem c.zwin#c.masfem zwin c.post79##c.dam if d<416 ;90;416;62030;3;3;2;1;1;3;3;-4.9600503e-06;.44326913;1.9528407;2.0199761;.52885658
reg lnd c.dam#c.masfem dam masfem c.zcat#c.masfem zcat   if d<416 & dam<62030, r;90;416;62030;3;3;2;1;1;4;1;-3.8554354e-06;.5376581;1.9277658;2.0187154;.39426255
reg lnd c.dam#c.masfem dam masfem c.zcat#c.masfem zcat c.year##c.dam if d<416 & ;90;416;62030;3;3;2;1;1;4;2;-5.7387920e-06;.34429118;1.945662;2.0432665;.72553241
reg lnd c.dam#c.masfem dam masfem c.zcat#c.masfem zcat c.post79##c.dam if d<416 ;90;416;62030;3;3;2;1;1;4;3;-7.1266777e-06;.2406667;1.9511803;2.0149775;.49670425
reg lnd c.dam#c.masfem dam masfem c.z3#c.masfem z3   if d<416 & dam<62030, robus;90;416;62030;3;3;2;1;1;5;1;-1.3205959e-06;.85576379;1.9463648;2.0182312;.374841
reg lnd c.dam#c.masfem dam masfem c.z3#c.masfem z3 c.year##c.dam if d<416 & dam<;90;416;62030;3;3;2;1;1;5;2;-3.0317897e-06;.67170113;1.9584357;2.0434525;.65318024
reg lnd c.dam#c.masfem dam masfem c.z3#c.masfem z3 c.post79##c.dam if d<416 & da;90;416;62030;3;3;2;1;1;5;3;-4.1818316e-06;.56171221;1.9642608;2.0170212;.41322184
reg lnd masfem dam z3   if d<416 & dam<62030, robust;90;416;62030;3;3;2;1;1;6;1;.011110459;.76908582;1.9612099;2.0252061;.32543069
reg lnd masfem dam z3 c.year##c.dam if d<416 & dam<62030, robust;90;416;62030;3;3;2;1;1;6;2;.014805784;.68772858;1.9651475;2.0504289;.67147654
reg lnd masfem dam z3 c.post79##c.dam if d<416 & dam<62030, robust;90;416;62030;3;3;2;1;1;6;3;.010726593;.77817649;1.9620461;2.0238314;.48260939
reg lnd c.lndam#c.masfem lndam masfem   if d<416 & dam<62030, robust;90;416;62030;3;3;2;1;2;1;1;.019771082;.24459185;1.9699413;2.0066388;.65465856
reg lnd c.lndam#c.masfem lndam masfem c.year##c.lndam if d<416 & dam<62030, robu;90;416;62030;3;3;2;1;2;1;2;.014531967;.42076623;1.9396641;2.0274639;1.5514951
reg lnd c.lndam#c.masfem lndam masfem c.post79##c.lndam if d<416 & dam<62030, ro;90;416;62030;3;3;2;1;2;1;3;.0076228371;.63634944;1.9265035;2.006922;1.3430973
reg lnd c.lndam#c.masfem lndam masfem c.zmin#c.masfem zmin   if d<416 & dam<6203;90;416;62030;3;3;2;1;2;2;1;.012165964;.64834201;1.9749957;2.0042658;.51498729
reg lnd c.lndam#c.masfem lndam masfem c.zmin#c.masfem zmin c.year##c.lndam if d<;90;416;62030;3;3;2;1;2;2;2;.0045210947;.86827022;1.9483286;2.0235834;1.3178437
reg lnd c.lndam#c.masfem lndam masfem c.zmin#c.masfem zmin c.post79##c.lndam if ;90;416;62030;3;3;2;1;2;2;3;.0006930182;.97739935;1.9350855;2.0037575;1.1398493
reg lnd c.lndam#c.masfem lndam masfem c.zwin#c.masfem zwin   if d<416 & dam<6203;90;416;62030;3;3;2;1;2;3;1;-.0054333713;.81078511;1.9396935;2.0057979;1.1758575
reg lnd c.lndam#c.masfem lndam masfem c.zwin#c.masfem zwin c.year##c.lndam if d<;90;416;62030;3;3;2;1;2;3;2;-.011770259;.62075669;1.9115661;2.0257866;2.0045936
reg lnd c.lndam#c.masfem lndam masfem c.zwin#c.masfem zwin c.post79##c.lndam if ;90;416;62030;3;3;2;1;2;3;3;-.017073613;.40792421;1.8999302;2.0043688;1.711339
reg lnd c.lndam#c.masfem lndam masfem c.zcat#c.masfem zcat   if d<416 & dam<6203;90;416;62030;3;3;2;1;2;4;1;-.0020798752;.92665434;1.9338584;2.0068173;1.2776015
reg lnd c.lndam#c.masfem lndam masfem c.zcat#c.masfem zcat c.year##c.lndam if d<;90;416;62030;3;3;2;1;2;4;2;-.0088629313;.70747894;1.9031783;2.0278287;2.1490517
reg lnd c.lndam#c.masfem lndam masfem c.zcat#c.masfem zcat c.post79##c.lndam if ;90;416;62030;3;3;2;1;2;4;3;-.014926001;.46109876;1.8882321;2.0067101;1.9156803
reg lnd c.lndam#c.masfem lndam masfem c.z3#c.masfem z3   if d<416 & dam<62030, r;90;416;62030;3;3;2;1;2;5;1;-.0030082692;.90115547;1.9582517;2.0029917;.8010875
reg lnd c.lndam#c.masfem lndam masfem c.z3#c.masfem z3 c.year##c.lndam if d<416 ;90;416;62030;3;3;2;1;2;5;2;-.010023134;.68906605;1.9241134;2.025382;1.7839037
reg lnd c.lndam#c.masfem lndam masfem c.z3#c.masfem z3 c.post79##c.lndam if d<41;90;416;62030;3;3;2;1;2;5;3;-.014938104;.49039051;1.9124893;2.0043702;1.5268648
reg lnd masfem lndam z3   if d<416 & dam<62030, robust;90;416;62030;3;3;2;1;2;6;1;.0048708655;.88783008;1.9854568;2.0135131;.50752354
reg lnd masfem lndam z3 c.year##c.lndam if d<416 & dam<62030, robust;90;416;62030;3;3;2;1;2;6;2;.014302315;.68849599;1.9509436;2.033325;1.4768817
reg lnd masfem lndam z3 c.post79##c.lndam if d<416 & dam<62030, robust;90;416;62030;3;3;2;1;2;6;3;.013696108;.70193857;1.9294382;2.0083277;1.3210531
nbreg d c.dam#c.masfem dam masfem   if d<416 & dam<62030, robust;90;416;62030;3;3;2;2;1;1;1;5.3059994e-06;.32263365;10.116019;11.460665;1.3446449
nbreg d c.dam#c.masfem dam masfem c.year##c.dam if d<416 & dam<62030, robust;90;416;62030;3;3;2;2;1;1;2;-1.6658535e-06;.7690931;10.077088;11.560691;1.4836029
nbreg d c.dam#c.masfem dam masfem c.post79##c.dam if d<416 & dam<62030, robust;90;416;62030;3;3;2;2;1;1;3;-1.7321101e-06;.81576127;10.364952;11.18458;.819628
nbreg d c.dam#c.masfem dam masfem c.zmin#c.masfem zmin   if d<416 & dam<62030, r;90;416;62030;3;3;2;2;1;2;1;.000016134945;.064283319;8.8867168;11.179977;2.2932606
nbreg d c.dam#c.masfem dam masfem c.zmin#c.masfem zmin c.year##c.dam if d<416 & ;90;416;62030;3;3;2;2;1;2;2;7.2561938e-06;.36696622;9.3884201;10.884487;1.4960663
nbreg d c.dam#c.masfem dam masfem c.zmin#c.masfem zmin c.post79##c.dam if d<416 ;90;416;62030;3;3;2;2;1;2;3;8.1859062e-06;.32168731;9.3533945;10.560954;1.2075591
nbreg d c.dam#c.masfem dam masfem c.zwin#c.masfem zwin   if d<416 & dam<62030, r;90;416;62030;3;3;2;2;1;3;1;5.3024564e-06;.43258843;10.185063;11.274942;1.0898788
nbreg d c.dam#c.masfem dam masfem c.zwin#c.masfem zwin c.year##c.dam if d<416 & ;90;416;62030;3;3;2;2;1;3;2;-8.6071242e-07;.88243026;9.8791456;11.340641;1.4614952
nbreg d c.dam#c.masfem dam masfem c.zwin#c.masfem zwin c.post79##c.dam if d<416 ;90;416;62030;3;3;2;2;1;3;3;-4.2906521e-07;.95076334;10.232709;11.040148;.80743849
nbreg d c.dam#c.masfem dam masfem c.zcat#c.masfem zcat   if d<416 & dam<62030, r;90;416;62030;3;3;2;2;1;4;1;4.2510305e-06;.50732005;10.097187;11.242043;1.1448557
nbreg d c.dam#c.masfem dam masfem c.zcat#c.masfem zcat c.year##c.dam if d<416 & ;90;416;62030;3;3;2;2;1;4;2;-3.1460852e-06;.55535161;9.874979;11.217426;1.3424481
nbreg d c.dam#c.masfem dam masfem c.zcat#c.masfem zcat c.post79##c.dam if d<416 ;90;416;62030;3;3;2;2;1;4;3;-2.8840961e-06;.66616929;10.261543;10.895147;.63360411
nbreg d c.dam#c.masfem dam masfem c.z3#c.masfem z3   if d<416 & dam<62030, robus;90;416;62030;3;3;2;2;1;5;1;7.6442047e-06;.30744654;10.109171;11.188643;1.0794725
nbreg d c.dam#c.masfem dam masfem c.z3#c.masfem z3 c.year##c.dam if d<416 & dam<;90;416;62030;3;3;2;2;1;5;2;1.5814878e-07;.98040932;9.9903564;11.138072;1.1477163
nbreg d c.dam#c.masfem dam masfem c.z3#c.masfem z3 c.post79##c.dam if d<416 & da;90;416;62030;3;3;2;2;1;5;3;8.6170360e-07;.90626377;10.254183;10.824065;.56988245
nbreg d masfem dam z3   if d<416 & dam<62030, robust;90;416;62030;3;3;2;2;1;6;1;.01561954;.73787272;10.309565;11.280106;.97054106
nbreg d masfem dam z3 c.year##c.dam if d<416 & dam<62030, robust;90;416;62030;3;3;2;2;1;6;2;.018780164;.67022848;9.9998846;11.142285;1.1424001
nbreg d masfem dam z3 c.post79##c.dam if d<416 & dam<62030, robust;90;416;62030;3;3;2;2;1;6;3;.0092715221;.842507;10.237723;10.799321;.56159735
nbreg d c.lndam#c.masfem lndam masfem   if d<416 & dam<62030, robust;90;416;62030;3;3;2;2;2;1;1;.019600652;.37401843;8.0559568;9.2250071;1.1690499
nbreg d c.lndam#c.masfem lndam masfem c.year##c.lndam if d<416 & dam<62030, robu;90;416;62030;3;3;2;2;2;1;2;.0099634929;.66051316;7.6079893;9.434206;1.8262169
nbreg d c.lndam#c.masfem lndam masfem c.post79##c.lndam if d<416 & dam<62030, ro;90;416;62030;3;3;2;2;2;1;3;.0027935077;.88350737;7.5994277;8.7853642;1.1859365
nbreg d c.lndam#c.masfem lndam masfem c.zmin#c.masfem zmin   if d<416 & dam<6203;90;416;62030;3;3;2;2;2;2;1;.0068491539;.84064138;8.105629;9.13622;1.0305905
nbreg d c.lndam#c.masfem lndam masfem c.zmin#c.masfem zmin c.year##c.lndam if d<;90;416;62030;3;3;2;2;2;2;2;-.0084427958;.80449396;7.6701651;9.3047915;1.634626
nbreg d c.lndam#c.masfem lndam masfem c.zmin#c.masfem zmin c.post79##c.lndam if ;90;416;62030;3;3;2;2;2;2;3;-.0090932967;.76297444;7.6572595;8.6839781;1.0267192
nbreg d c.lndam#c.masfem lndam masfem c.zwin#c.masfem zwin   if d<416 & dam<6203;90;416;62030;3;3;2;2;2;3;1;-.032588311;.26094833;6.8438196;8.8562727;2.0124531
nbreg d c.lndam#c.masfem lndam masfem c.zwin#c.masfem zwin c.year##c.lndam if d<;90;416;62030;3;3;2;2;2;3;2;-.045314983;.12012365;6.5888934;8.9798098;2.3909171
nbreg d c.lndam#c.masfem lndam masfem c.zwin#c.masfem zwin c.post79##c.lndam if ;90;416;62030;3;3;2;2;2;3;3;-.045689847;.072858378;6.5897551;8.4799862;1.8902313
nbreg d c.lndam#c.masfem lndam masfem c.zcat#c.masfem zcat   if d<416 & dam<6203;90;416;62030;3;3;2;2;2;4;1;-.018437298;.49339795;6.8657336;8.9411306;2.0753968
nbreg d c.lndam#c.masfem lndam masfem c.zcat#c.masfem zcat c.year##c.lndam if d<;90;416;62030;3;3;2;2;2;4;2;-.031924024;.24629155;6.5185261;9.0989046;2.5803788
nbreg d c.lndam#c.masfem lndam masfem c.zcat#c.masfem zcat c.post79##c.lndam if ;90;416;62030;3;3;2;2;2;4;3;-.034195062;.14448759;6.5111775;8.5671434;2.0559661
nbreg d c.lndam#c.masfem lndam masfem c.z3#c.masfem z3   if d<416 & dam<62030, r;90;416;62030;3;3;2;2;2;5;1;-.028128745;.37081277;7.247262;8.9172583;1.669996
nbreg d c.lndam#c.masfem lndam masfem c.z3#c.masfem z3 c.year##c.lndam if d<416 ;90;416;62030;3;3;2;2;2;5;2;-.041777071;.18317099;6.8452277;9.1001215;2.254894
nbreg d c.lndam#c.masfem lndam masfem c.z3#c.masfem z3 c.post79##c.lndam if d<41;90;416;62030;3;3;2;2;2;5;3;-.042169131;.12615971;6.8698602;8.5573416;1.6874815
nbreg d masfem lndam z3   if d<416 & dam<62030, robust;90;416;62030;3;3;2;2;2;6;1;.034061626;.39224082;7.8514857;9.5534067;1.7019204
nbreg d masfem lndam z3 c.year##c.lndam if d<416 & dam<62030, robust;90;416;62030;3;3;2;2;2;6;2;.041939314;.30710077;7.5180111;9.5722866;2.0542753
nbreg d masfem lndam z3 c.post79##c.lndam if d<416 & dam<62030, robust;90;416;62030;3;3;2;2;2;6;3;.027275169;.49798912;7.5313454;8.8125668;1.2812207
reg lnd c.dam#c.female dam female   if d<416 & dam<52270, robust;89;416;52270;3;4;1;1;1;1;1;.000020518959;.53834516;1.901666;2.0003743;.78947908
reg lnd c.dam#c.female dam female c.year##c.dam if d<416 & dam<52270, robust;89;416;52270;3;4;1;1;1;1;2;-.00001140771;.8002488;1.8908249;2.0091519;.79969686
reg lnd c.dam#c.female dam female c.post79##c.dam if d<416 & dam<52270, robust;89;416;52270;3;4;1;1;1;1;3;-.000017617951;.69746107;1.8839809;1.9904578;.83840799
reg lnd c.dam#c.female dam female c.zmin#c.female zmin   if d<416 & dam<52270, r;89;416;52270;3;4;1;1;1;2;1;.000032025579;.54441619;1.9076204;1.9958827;.77976024
reg lnd c.dam#c.female dam female c.zmin#c.female zmin c.year##c.dam if d<416 & ;89;416;52270;3;4;1;1;1;2;2;-7.9411166e-06;.89503813;1.905851;1.9996777;.63327086
reg lnd c.dam#c.female dam female c.zmin#c.female zmin c.post79##c.dam if d<416 ;89;416;52270;3;4;1;1;1;2;3;-9.2297259e-06;.87751865;1.9015377;1.9804522;.58185899
reg lnd c.dam#c.female dam female c.zwin#c.female zwin   if d<416 & dam<52270, r;89;416;52270;3;4;1;1;1;3;1;-8.1835951e-06;.85477066;1.8839939;1.9870532;.85111481
reg lnd c.dam#c.female dam female c.zwin#c.female zwin c.year##c.dam if d<416 & ;89;416;52270;3;4;1;1;1;3;2;-.000043135915;.44036934;1.8606966;1.9996604;.86540645
reg lnd c.dam#c.female dam female c.zwin#c.female zwin c.post79##c.dam if d<416 ;89;416;52270;3;4;1;1;1;3;3;-.000045681132;.40161517;1.8588928;1.9807055;.84768552
reg lnd c.dam#c.female dam female c.zcat#c.female zcat   if d<416 & dam<52270, r;89;416;52270;3;4;1;1;1;4;1;-.000013615996;.74944943;1.8773433;1.9868613;.88716036
reg lnd c.dam#c.female dam female c.zcat#c.female zcat c.year##c.dam if d<416 & ;89;416;52270;3;4;1;1;1;4;2;-.000054139939;.31198236;1.8584833;1.9960455;.7890684
reg lnd c.dam#c.female dam female c.zcat#c.female zcat c.post79##c.dam if d<416 ;89;416;52270;3;4;1;1;1;4;3;-.000058322497;.26154342;1.8561678;1.9745759;.80708629
reg lnd c.dam#c.female dam female c.z3#c.female z3   if d<416 & dam<52270, robus;89;416;52270;3;4;1;1;1;5;1;-6.4040066e-08;.99897373;1.9004624;1.9874314;.72463542
reg lnd c.dam#c.female dam female c.z3#c.female z3 c.year##c.dam if d<416 & dam<;89;416;52270;3;4;1;1;1;5;2;-.000039235121;.50701666;1.8779241;1.9991382;.74910271
reg lnd c.dam#c.female dam female c.z3#c.female z3 c.post79##c.dam if d<416 & da;89;416;52270;3;4;1;1;1;5;3;-.000041418894;.47493806;1.8774086;1.9785062;.69799298
reg lnd female dam z3   if d<416 & dam<52270, robust;89;416;52270;3;4;1;1;1;6;1;.06926132;.76879531;1.9231886;1.9924499;.63710946
reg lnd female dam z3 c.year##c.dam if d<416 & dam<52270, robust;89;416;52270;3;4;1;1;1;6;2;.10824537;.63854176;1.8967016;2.0049469;.72886866
reg lnd female dam z3 c.post79##c.dam if d<416 & dam<52270, robust;89;416;52270;3;4;1;1;1;6;3;.093599461;.69354832;1.8927253;1.9863248;.68702692
reg lnd c.lndam#c.female lndam female   if d<416 & dam<52270, robust;89;416;52270;3;4;1;1;2;1;1;.12059107;.18949662;1.9867487;1.9427786;-.73390746
reg lnd c.lndam#c.female lndam female c.year##c.lndam if d<416 & dam<52270, robu;89;416;52270;3;4;1;1;2;1;2;.061739009;.54184794;1.9508721;1.9659984;.25225869
reg lnd c.lndam#c.female lndam female c.post79##c.lndam if d<416 & dam<52270, ro;89;416;52270;3;4;1;1;2;1;3;.01646846;.85169911;1.9195462;1.9504746;.48325768
reg lnd c.lndam#c.female lndam female c.zmin#c.female zmin   if d<416 & dam<5227;89;416;52270;3;4;1;1;2;2;1;.086686365;.56009638;1.9826958;1.947709;-.57941061
reg lnd c.lndam#c.female lndam female c.zmin#c.female zmin c.year##c.lndam if d<;89;416;52270;3;4;1;1;2;2;2;.0099174622;.94809753;1.9513963;1.9703481;.31308332
reg lnd c.lndam#c.female lndam female c.zmin#c.female zmin c.post79##c.lndam if ;89;416;52270;3;4;1;1;2;2;3;-.013919625;.91685557;1.9234833;1.9523593;.4499115
reg lnd c.lndam#c.female lndam female c.zwin#c.female zwin   if d<416 & dam<5227;89;416;52270;3;4;1;1;2;3;1;-.019187994;.8875953;1.9683808;1.9395239;-.48741302
reg lnd c.lndam#c.female lndam female c.zwin#c.female zwin c.year##c.lndam if d<;89;416;52270;3;4;1;1;2;3;2;-.090737946;.52550632;1.9248656;1.9659616;.68227422
reg lnd c.lndam#c.female lndam female c.zwin#c.female zwin c.post79##c.lndam if ;89;416;52270;3;4;1;1;2;3;3;-.12636323;.30116516;1.8984438;1.9481368;.77260095
reg lnd c.lndam#c.female lndam female c.zcat#c.female zcat   if d<416 & dam<5227;89;416;52270;3;4;1;1;2;4;1;.0032348409;.9809835;1.9686291;1.9410138;-.4594816
reg lnd c.lndam#c.female lndam female c.zcat#c.female zcat c.year##c.lndam if d<;89;416;52270;3;4;1;1;2;4;2;-.070183769;.62178916;1.929026;1.965788;.60567933
reg lnd c.lndam#c.female lndam female c.zcat#c.female zcat c.post79##c.lndam if ;89;416;52270;3;4;1;1;2;4;3;-.11326393;.33743957;1.8971746;1.948333;.79181296
